task_id,onetsoc_code,occupation,task,task_type,job_zone,rag_retrieval,rag_summarize,rag_qa,rag_compare,rag_translate,agent_compute,agent_code,agent_visual_create,agent_visual_understand,agent_web,agent_browser,agent_calendar,agent_maps,agent_audio,agent_video,agent_reasoning,agent_email,agent_document,agent_data_analysis,analysis_evaluation,planning_development,coordination_management,review_monitoring,training_education,customer_communication,record_keeping,decision_making,writing_complex,writing_simple,communication,physical_primary,physical_knowledge,human_critical,tier,base_accel,software_count,avg_replace_potential,hot_tech_count,software_boost,final_accel,soc_code,OCC_CODE,TOT_EMP,H_MEDIAN,A_MEDIAN,hourly_wage,tasks_per_occ,task_share,annual_labor_value,acceleration_value,gdp_impact
14805,39-5091.00,"Makeup Artists, Theatrical and Performance","Analyze a script, noting events that affect each character's appearance, so that plans can be made for each scene.",Core,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14801,39-5091.00,"Makeup Artists, Theatrical and Performance",Alter or maintain makeup during productions as necessary to compensate for lighting changes or to achieve continuity of effect.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,21,0.5285714285714286,6,0.1,0.3,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,2276022.9818181824,3983040.218181819
14797,39-5091.00,"Makeup Artists, Theatrical and Performance",Confer with stage or motion picture officials and performers to determine desired effects.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Tier2_Knowledge,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14806,39-5091.00,"Makeup Artists, Theatrical and Performance","Requisition or acquire needed materials for special effects, including wigs, beards, and special cosmetics.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,21,0.5285714285714286,6,0.1,0.0,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,0.0,0.0
14814,39-5091.00,"Makeup Artists, Theatrical and Performance","Study production information, such as character descriptions, period settings, and situations, to determine makeup requirements.",Core,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Tier2_Good,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14799,39-5091.00,"Makeup Artists, Theatrical and Performance","Establish budgets, and work within budgetary limits.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14802,39-5091.00,"Makeup Artists, Theatrical and Performance","Select desired makeup shades from stock, or mix oil, grease, and coloring to achieve specific color effects.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier1_Knowledge,0.3,21,0.5285714285714286,6,0.1,0.3,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,2276022.9818181824,3983040.218181819
14807,39-5091.00,"Makeup Artists, Theatrical and Performance",Write makeup sheets and take photos to document specific looks and the products used to achieve the looks.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Tier2_Good,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14804,39-5091.00,"Makeup Artists, Theatrical and Performance",Assess performers' skin type to ensure that makeup will not cause break-outs or skin irritations.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14809,39-5091.00,"Makeup Artists, Theatrical and Performance","Attach prostheses to performers and apply makeup to create special features or effects, such as scars, aging, or illness.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,21,0.5285714285714286,6,0.1,0.3,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,2276022.9818181824,3983040.218181819
14808,39-5091.00,"Makeup Artists, Theatrical and Performance","Examine sketches, photographs, and plaster models to obtain desired character image depiction.",Core,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Excellent,0.7,21,0.5285714285714286,6,0.1,0.7999999999999999,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,6069394.618181819,10621440.581818184
14803,39-5091.00,"Makeup Artists, Theatrical and Performance",Cleanse and tone the skin to prepare it for makeup application.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,21,0.5285714285714286,6,0.1,0.3,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,2276022.9818181824,3983040.218181819
14810,39-5091.00,"Makeup Artists, Theatrical and Performance","Evaluate environmental characteristics, such as venue size and lighting plans, to determine makeup requirements.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14815,39-5091.00,"Makeup Artists, Theatrical and Performance",Provide performers with makeup removal assistance after performances have been completed.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,21,0.5285714285714286,6,0.1,0.0,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,0.0,0.0
14811,39-5091.00,"Makeup Artists, Theatrical and Performance",Design rubber or plastic prostheses that can be used to change performers' appearances.,Core,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14812,39-5091.00,"Makeup Artists, Theatrical and Performance","Create character drawings or models, based upon independent research, to augment period production files.",Core,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Tier2_Excellent,0.7,21,0.5285714285714286,6,0.1,0.7999999999999999,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,6069394.618181819,10621440.581818184
14817,39-5091.00,"Makeup Artists, Theatrical and Performance","Demonstrate products to clients, and provide instruction in makeup application.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,21,0.5285714285714286,6,0.1,0.6,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,4552045.963636365,7966080.436363638
14813,39-5091.00,"Makeup Artists, Theatrical and Performance",Advise hairdressers on the hairstyles required for character parts.,Supplemental,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,21,0.5285714285714286,6,0.1,0.3,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,2276022.9818181824,3983040.218181819
14816,39-5091.00,"Makeup Artists, Theatrical and Performance",Wash and reset wigs.,Supplemental,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,21,0.5285714285714286,6,0.1,0.0,39-5091,39-5091,3320.0,24.17,50280.0,24.17,22,0.045454545454545456,7586743.272727274,0.0,0.0
8748,39-5092.00,Manicurists and Pedicurists,Clean and sanitize tools and work environment.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
8753,39-5092.00,Manicurists and Pedicurists,Apply undercoat and clear or colored polish onto nails with brush.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
8758,39-5092.00,Manicurists and Pedicurists,Maintain supply inventories and records of client services.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,9,0.5222222222222223,3,0.09,0.59,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,167900131.5911111,293825230.2844444
8752,39-5092.00,Manicurists and Pedicurists,"Shape and smooth ends of nails, using scissors, files, or emery boards.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,9,0.5222222222222223,3,0.09,0.3,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,85372948.26666667,149402659.46666667
20769,39-5092.00,Manicurists and Pedicurists,"Prepare nail cuticles with water and oil, using cuticle knives to push back cuticles and scissors or nippers to trim cuticles.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,9,0.5222222222222223,3,0.09,0.3,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,85372948.26666667,149402659.46666667
20770,39-5092.00,Manicurists and Pedicurists,"Prepare customers' nails in soapy water, using swabs, files, and orange sticks.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,9,0.5222222222222223,3,0.09,0.59,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,167900131.5911111,293825230.2844444
8750,39-5092.00,Manicurists and Pedicurists,"Remove previously applied nail polish, using liquid remover and swabs.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
20771,39-5092.00,Manicurists and Pedicurists,Use rotary abrasive wheels to shape and smooth nails or artificial extensions.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
8749,39-5092.00,Manicurists and Pedicurists,Schedule client appointments and accept payments.,Core,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier2_Good,0.5,9,0.5222222222222223,3,0.09,0.59,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,167900131.5911111,293825230.2844444
20772,39-5092.00,Manicurists and Pedicurists,"Assess the condition of clients' hands, remove dead skin, and massage hands.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,9,0.5222222222222223,3,0.09,0.3,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,85372948.26666667,149402659.46666667
8760,39-5092.00,Manicurists and Pedicurists,"Roughen surfaces of fingernails, using abrasive wheel.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
8754,39-5092.00,Manicurists and Pedicurists,Advise clients on nail care and use of products and colors.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,9,0.5222222222222223,3,0.09,0.3,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,85372948.26666667,149402659.46666667
20773,39-5092.00,Manicurists and Pedicurists,Treat nails to repair or improve strength and resilience by wrapping.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
20774,39-5092.00,Manicurists and Pedicurists,"Extend nails using powder, solvent, and paper forms attached to tips of customers' fingers to support and shape artificial nails.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,9,0.5222222222222223,3,0.09,0.3,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,85372948.26666667,149402659.46666667
8763,39-5092.00,Manicurists and Pedicurists,"Polish nails, using powdered polish and buffer.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
8764,39-5092.00,Manicurists and Pedicurists,Whiten underside of nails with white paste or pencils.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
8761,39-5092.00,Manicurists and Pedicurists,Promote and sell nail care products.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,9,0.5222222222222223,3,0.09,0.0,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,0.0,0.0
8765,39-5092.00,Manicurists and Pedicurists,Decorate clients' nails by piercing or attaching ornaments or designs.,Core,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Tier2_Good,0.5,9,0.5222222222222223,3,0.09,0.59,39-5092,39-5092,147820.0,16.66,34660.0,16.66,18,0.05555555555555555,284576494.2222222,167900131.5911111,293825230.2844444
14818,39-5093.00,Shampooers,"Massage, shampoo, and condition patron's hair and scalp to clean them and remove excess oil.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,5,0.5,1,0.05,0.0,39-5093,39-5093,8890.0,15.13,31470.0,15.13,4,0.25,69942964.0,0.0,0.0
14819,39-5093.00,Shampooers,Advise patrons with chronic or potentially contagious scalp conditions to seek medical treatment.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,5,0.5,1,0.05,0.3,39-5093,39-5093,8890.0,15.13,31470.0,15.13,4,0.25,69942964.0,20982889.2,36720056.1
14820,39-5093.00,Shampooers,"Treat scalp conditions and hair loss, using specialized lotions, shampoos, or equipment such as infrared lamps or vibrating equipment.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,5,0.5,1,0.05,0.0,39-5093,39-5093,8890.0,15.13,31470.0,15.13,4,0.25,69942964.0,0.0,0.0
14821,39-5093.00,Shampooers,Maintain treatment records.,Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,5,0.5,1,0.05,0.55,39-5093,39-5093,8890.0,15.13,31470.0,15.13,4,0.25,69942964.0,38468630.2,67320102.85000001
8069,39-5094.00,Skincare Specialists,Sterilize equipment and clean work areas.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,6,0.6333333333333333,4,0.06,0.0,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,0.0,0.0
8074,39-5094.00,Skincare Specialists,"Cleanse clients' skin with water, creams, or lotions.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,6,0.6333333333333333,4,0.06,0.3,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,48651033.6,85139308.8
8071,39-5094.00,Skincare Specialists,Demonstrate how to clean and care for skin properly and recommend skin-care regimens.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Physical+Knowledge,0.3,6,0.6333333333333333,4,0.06,0.3,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,48651033.6,85139308.8
8077,39-5094.00,Skincare Specialists,Determine which products or colors will improve clients' skin quality and appearance.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,6,0.6333333333333333,4,0.06,0.56,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,90815262.72000001,158926709.76000002
8070,39-5094.00,Skincare Specialists,Keep records of client needs and preferences and the services provided.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,6,0.6333333333333333,4,0.06,0.56,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,90815262.72000001,158926709.76000002
8075,39-5094.00,Skincare Specialists,"Treat the facial skin to maintain and improve its appearance, using specialized techniques and products, such as peels and masks.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,6,0.6333333333333333,4,0.06,0.3,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,48651033.6,85139308.8
8072,39-5094.00,Skincare Specialists,"Examine clients' skin, using magnifying lamps or visors when necessary, to evaluate skin condition and appearance.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,6,0.6333333333333333,4,0.06,0.56,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,90815262.72000001,158926709.76000002
8078,39-5094.00,Skincare Specialists,Perform simple extractions to remove blackheads.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,6,0.6333333333333333,4,0.06,0.0,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,0.0,0.0
8073,39-5094.00,Skincare Specialists,"Select and apply cosmetic products, such as creams, lotions, and tonics.",Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier1_Knowledge,0.3,6,0.6333333333333333,4,0.06,0.3,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,48651033.6,85139308.8
20258,39-5094.00,Skincare Specialists,"Stay abreast of latest industry trends, products, research, and treatments.",Core,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,6,0.6333333333333333,4,0.06,0.56,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,90815262.72000001,158926709.76000002
8081,39-5094.00,Skincare Specialists,Apply chemical peels to reduce fine lines and age spots.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,6,0.6333333333333333,4,0.06,0.0,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,0.0,0.0
8076,39-5094.00,Skincare Specialists,Refer clients to medical personnel for treatment of serious skin problems.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,6,0.6333333333333333,4,0.06,0.3,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,48651033.6,85139308.8
8079,39-5094.00,Skincare Specialists,Provide facial and body massages.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,6,0.6333333333333333,4,0.06,0.0,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,0.0,0.0
8080,39-5094.00,Skincare Specialists,Remove body and facial hair by applying wax.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,6,0.6333333333333333,4,0.06,0.0,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,0.0,0.0
8086,39-5094.00,Skincare Specialists,Tint eyelashes and eyebrows.,Core,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,6,0.6333333333333333,4,0.06,0.0,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,0.0,0.0
8084,39-5094.00,Skincare Specialists,Collaborate with plastic surgeons and dermatologists to provide patients with preoperative and postoperative skin care.,Supplemental,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,6,0.6333333333333333,4,0.06,0.56,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,90815262.72000001,158926709.76000002
8082,39-5094.00,Skincare Specialists,Advise clients about colors and types of makeup and instruct them in makeup application techniques.,Supplemental,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Tier2_Knowledge,0.5,6,0.6333333333333333,4,0.06,0.56,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,90815262.72000001,158926709.76000002
8083,39-5094.00,Skincare Specialists,Sell makeup to clients.,Supplemental,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,6,0.6333333333333333,4,0.06,0.3,39-5094,39-5094,70240.0,19.98,41560.0,19.98,18,0.05555555555555555,162170112.0,48651033.6,85139308.8
2316,39-6011.00,Baggage Porters and Bellhops,Receive and mark baggage by completing and attaching claim checks.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,5,0.6199999999999999,4,0.05,0.55,39-6011,39-6011,31220.0,17.32,36020.0,17.32,17,0.058823529411764705,66159954.82352941,36387975.152941175,63678956.51764706
2317,39-6011.00,Baggage Porters and Bellhops,Greet incoming guests and escort them to their rooms.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,5,0.6199999999999999,4,0.05,0.3,39-6011,39-6011,31220.0,17.32,36020.0,17.32,17,0.058823529411764705,66159954.82352941,19847986.447058823,34733976.28235294
2324,39-6011.00,Baggage Porters and Bellhops,"Transport guests about premises and local areas, or arrange for transportation.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,5,0.6199999999999999,4,0.05,0.55,39-6011,39-6011,31220.0,17.32,36020.0,17.32,17,0.058823529411764705,66159954.82352941,36387975.152941175,63678956.51764706
2323,39-6011.00,Baggage Porters and Bellhops,Maintain clean lobbies or entrance areas for travelers or guests.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,5,0.6199999999999999,4,0.05,0.3,39-6011,39-6011,31220.0,17.32,36020.0,17.32,17,0.058823529411764705,66159954.82352941,19847986.447058823,34733976.28235294
